,Season,TeamID,Played,W,L,Win rate,Seed,Mean score
11538,2016,1262,28,10,18,0.35714285714285715,0,78.62777777777778
11539,2016,1263,30,8,22,0.26666666666666666,0,80.5909090909091
11540,2016,1264,31,13,18,0.41935483870967744,0,69.90170940170941
11541,2016,1265,30,7,23,0.23333333333333334,0,74.55590062111801
11542,2016,1266,33,20,13,0.6060606060606061,0,74.97307692307692
11543,2016,1267,33,17,16,0.5151515151515151,0,85.81433823529412
11544,2016,1268,32,24,8,0.75,5,72.64583333333334
11545,2016,1269,32,14,18,0.4375,0,74.31349206349206
11546,2016,1270,26,7,19,0.2692307692307692,0,73.47368421052632
11547,2016,1271,31,9,22,0.2903225806451613,0,69.43939393939394
11548,2016,1272,34,19,15,0.5588235294117647,0,76.11403508771929
11549,2016,1273,31,17,14,0.5483870967741935,0,71.02941176470588
11550,2016,1274,32,25,7,0.78125,3,72.57142857142857
11551,2016,1275,32,12,20,0.375,0,63.458333333333336
11552,2016,1276,33,21,12,0.6363636363636364,11,72.6547619047619
11553,2016,1277,34,29,5,0.8529411764705882,2,76.30344827586208
11554,2016,1278,31,8,23,0.25806451612903225,0,71.09782608695653
11555,2016,1279,32,20,12,0.625,0,73.79166666666666
11556,2016,1280,31,14,17,0.45161290322580644,0,75.32563025210084
11557,2016,1281,31,10,21,0.3225806451612903,0,71.28333333333333
11558,2016,1282,28,9,19,0.32142857142857145,0,71.03801169590643
11559,2016,1283,31,12,19,0.3870967741935484,0,68.01754385964912
11560,2016,1284,34,27,7,0.7941176470588235,0,78.78306878306879
11561,2016,1285,29,18,11,0.6206896551724138,0,69.92171717171718
11562,2016,1286,30,13,17,0.43333333333333335,0,76.63122171945702
11563,2016,1287,29,17,12,0.5862068965517241,0,70.54411764705883
11564,2016,1288,30,8,22,0.26666666666666666,0,69.36363636363637
11565,2016,1289,0,0,0,0.0,0,
11566,2016,1290,35,8,27,0.22857142857142856,0,67.44444444444444
11567,2016,1291,33,14,19,0.42424242424242425,0,67.96428571428572
11568,2016,1292,31,22,9,0.7096774193548387,15,69.96212121212122
11569,2016,1293,29,15,14,0.5172413793103449,0,69.09047619047618
11570,2016,1294,29,8,21,0.27586206896551724,0,75.2202380952381
11571,2016,1295,31,18,13,0.5806451612903226,0,67.42735042735043
11572,2016,1296,29,17,12,0.5862068965517241,0,69.66666666666666
11573,2016,1297,28,7,21,0.25,0,74.02380952380952
11574,2016,1298,32,18,14,0.5625,0,66.80952380952381
11575,2016,1299,31,10,21,0.3225806451612903,0,68.76904761904763
11576,2016,1300,29,10,19,0.3448275862068966,0,68.8842105263158
11577,2016,1301,33,16,17,0.48484848484848486,0,75.32904411764706
11578,2016,1302,0,0,0,0.0,0,
11579,2016,1303,29,16,13,0.5517241379310345,0,83.34134615384616
11580,2016,1304,34,16,18,0.47058823529411764,0,72.65625
11581,2016,1305,30,17,13,0.5666666666666667,0,71.26696832579185
11582,2016,1306,29,17,12,0.5862068965517241,0,68.2156862745098
11583,2016,1307,32,17,15,0.53125,0,75.67843137254903
11584,2016,1308,31,21,10,0.6774193548387096,0,68.22142857142856
11585,2016,1309,27,7,20,0.25925925925925924,0,76.14642857142857
11586,2016,1310,32,7,25,0.21875,0,66.38571428571429
11587,2016,1311,31,8,23,0.25806451612903225,0,68.7961956521739
11588,2016,1312,30,16,14,0.5333333333333333,0,74.6875
11589,2016,1313,31,15,16,0.4838709677419355,0,74.16458333333333
11590,2016,1314,34,28,6,0.8235294117647058,1,78.55952380952381
11591,2016,1315,29,14,15,0.4827586206896552,0,73.77619047619048
11592,2016,1316,30,19,11,0.6333333333333333,0,81.49760765550239
11593,2016,1317,30,10,20,0.3333333333333333,0,73.25
11594,2016,1318,32,17,15,0.53125,0,71.28039215686275
11595,2016,1319,28,3,25,0.10714285714285714,0,70.80666666666667
11596,2016,1320,33,21,12,0.6363636363636364,11,66.28571428571428
11597,2016,1321,32,20,12,0.625,0,69.8
11598,2016,1322,24,5,19,0.20833333333333334,0,80.8
11599,2016,1323,32,21,11,0.65625,6,73.12337662337663
11600,2016,1324,32,21,11,0.65625,0,84.63636363636363
11601,2016,1325,31,20,11,0.6451612903225806,0,76.98409090909091
11602,2016,1326,33,20,13,0.6060606060606061,0,69.42115384615386
11603,2016,1327,0,0,0,0.0,0,
11604,2016,1328,32,25,7,0.78125,2,78.04857142857142
11605,2016,1329,32,12,20,0.375,0,68.03333333333333
11606,2016,1330,35,22,13,0.6285714285714286,0,67.14335664335664
11607,2016,1331,29,12,17,0.41379310344827586,0,74.49019607843137
11608,2016,1332,33,27,6,0.8181818181818182,1,75.22222222222223
11609,2016,1333,30,18,12,0.6,7,71.06944444444446
11610,2016,1334,26,6,20,0.23076923076923078,0,69.95833333333334
11611,2016,1335,27,10,17,0.37037037037037035,0,69.72647058823529
11612,2016,1336,32,16,16,0.5,0,65.84375
11613,2016,1337,30,17,13,0.5666666666666667,0,72.32126696832579
11614,2016,1338,31,20,11,0.6451612903225806,10,72.0
11615,2016,1339,31,11,20,0.3548387096774194,0,78.2590909090909
11616,2016,1340,29,11,18,0.3793103448275862,0,77.66919191919192
11617,2016,1341,31,7,24,0.22580645161290322,0,63.00297619047619
11618,2016,1342,28,8,20,0.2857142857142857,0,68.025
11619,2016,1343,27,21,6,0.7777777777777778,0,74.0
11620,2016,1344,33,23,10,0.696969696969697,9,72.36739130434782
11621,2016,1345,34,26,8,0.7647058823529411,5,73.5
11622,2016,1346,30,9,21,0.3,0,66.62698412698413
11623,2016,1347,29,14,15,0.4827586206896552,0,71.65714285714284
11624,2016,1348,32,17,15,0.53125,0,68.94901960784314
11625,2016,1349,30,10,20,0.3333333333333333,0,77.82499999999999
11626,2016,1350,32,16,16,0.5,0,76.5625
11627,2016,1351,33,13,20,0.3939393939393939,0,67.56346153846154
11628,2016,1352,32,10,22,0.3125,0,66.46363636363637
11629,2016,1353,31,6,25,0.1935483870967742,0,72.28
11630,2016,1354,31,17,14,0.5483870967741935,0,70.66176470588235
11631,2016,1355,31,24,7,0.7741935483870968,12,74.96428571428572
11632,2016,1356,32,22,10,0.6875,0,70.7909090909091
11633,2016,1357,30,12,18,0.4,0,74.80555555555554
11634,2016,1358,29,15,14,0.5172413793103449,0,71.76190476190476
11635,2016,1359,31,12,19,0.3870967741935484,0,74.02850877192982
11636,2016,1360,29,8,21,0.27586206896551724,0,63.163690476190474
11637,2016,1361,32,23,9,0.71875,0,64.17149758454106
11638,2016,1362,29,14,15,0.4827586206896552,0,76.95
11639,2016,1363,28,6,22,0.21428571428571427,0,67.50757575757575
11640,2016,1364,30,17,13,0.5666666666666667,0,70.30090497737557
11641,2016,1365,30,10,20,0.3333333333333333,0,68.475
11642,2016,1366,29,14,15,0.4827586206896552,0,60.959523809523816
11643,2016,1367,28,7,21,0.25,0,72.92857142857143
11644,2016,1368,31,10,21,0.3225806451612903,0,72.70476190476191
11645,2016,1369,27,3,24,0.1111111111111111,0,66.54166666666666
11646,2016,1370,28,12,16,0.42857142857142855,0,64.75
11647,2016,1371,33,25,8,0.7575757575757576,6,73.66749999999999
11648,2016,1372,28,23,5,0.8214285714285714,14,72.90869565217392
11649,2016,1373,33,21,12,0.6363636363636364,0,77.24404761904762
11650,2016,1374,30,25,5,0.8333333333333334,0,73.66
11651,2016,1375,31,12,19,0.3870967741935484,0,69.51096491228071
11652,2016,1376,31,23,8,0.7419354838709677,0,71.40760869565217
11653,2016,1377,30,12,18,0.4,0,77.33333333333333
11654,2016,1378,33,8,25,0.24242424242424243,0,66.435
11655,2016,1379,27,7,20,0.25925925925925924,0,66.63571428571429
11656,2016,1380,31,19,12,0.6129032258064516,16,70.26315789473685
11657,2016,1381,28,4,24,0.14285714285714285,0,73.125
11658,2016,1382,30,22,8,0.7333333333333333,0,77.38636363636363
11659,2016,1383,31,14,17,0.45161290322580644,0,65.12184873949579
11660,2016,1384,29,12,17,0.41379310344827586,0,70.18137254901961
11661,2016,1385,31,7,24,0.22580645161290322,0,67.3422619047619
11662,2016,1386,34,27,7,0.7941176470588235,8,77.58201058201058
11663,2016,1387,32,11,21,0.34375,0,68.77922077922078
11664,2016,1388,31,26,5,0.8387096774193549,0,70.40384615384616
11665,2016,1389,30,14,16,0.4666666666666667,0,65.78125
11666,2016,1390,29,14,15,0.4827586206896552,0,69.40238095238095
11667,2016,1391,30,8,22,0.26666666666666666,0,80.19886363636363
11668,2016,1392,30,24,6,0.8,13,71.72916666666666
11669,2016,1393,32,19,13,0.59375,10,69.44331983805668
11670,2016,1394,30,23,7,0.7666666666666667,0,68.29813664596273
11671,2016,1395,33,12,21,0.36363636363636365,0,68.14880952380952
11672,2016,1396,32,21,11,0.65625,10,67.22294372294373
11673,2016,1397,34,15,19,0.4411764705882353,0,75.7859649122807
11674,2016,1398,28,18,10,0.6428571428571429,0,72.55
11675,2016,1399,28,17,11,0.6071428571428571,0,75.57219251336898
11676,2016,1400,32,20,12,0.625,6,70.34166666666667
11677,2016,1401,34,26,8,0.7647058823529411,3,73.0
11678,2016,1402,29,13,16,0.4482758620689655,0,65.08653846153845
11679,2016,1403,31,19,12,0.6129032258064516,8,71.01096491228071
11680,2016,1404,31,17,14,0.5483870967741935,0,70.08403361344537
11681,2016,1405,31,16,15,0.5161290322580645,0,76.7
11682,2016,1406,30,18,12,0.6,0,68.48611111111111
11683,2016,1407,29,7,22,0.2413793103448276,0,68.42857142857143
11684,2016,1408,34,12,22,0.35294117647058826,0,67.67045454545455
11685,2016,1409,31,20,11,0.6451612903225806,11,73.03863636363636
11686,2016,1410,27,5,22,0.18518518518518517,0,70.06363636363636
11687,2016,1411,32,18,14,0.5625,0,72.19047619047619
11688,2016,1412,31,25,6,0.8064516129032258,0,75.07333333333334
11689,2016,1413,28,9,19,0.32142857142857145,0,64.54970760233918
11690,2016,1414,32,23,9,0.71875,0,67.82850241545894
11691,2016,1415,31,12,19,0.3870967741935484,0,69.06140350877193
11692,2016,1416,30,12,18,0.4,0,70.22222222222223
11693,2016,1417,32,15,17,0.46875,0,77.67843137254903
11694,2016,1418,29,15,14,0.5172413793103449,0,77.36190476190475
11695,2016,1419,31,18,13,0.5806451612903226,0,70.23504273504273
11696,2016,1420,32,7,25,0.21875,0,75.3
11697,2016,1421,31,20,11,0.6451612903225806,15,73.82272727272726
11698,2016,1422,29,11,18,0.3793103448275862,0,73.26515151515152
11699,2016,1423,30,23,7,0.7666666666666667,13,74.91304347826087
11700,2016,1424,31,16,15,0.5161290322580645,0,76.53541666666666
11701,2016,1425,33,21,12,0.6363636363636364,8,79.00595238095238
11702,2016,1426,32,22,10,0.6875,0,77.00454545454545
11703,2016,1427,30,4,26,0.13333333333333333,0,74.48076923076923
11704,2016,1428,33,25,8,0.7575757575757576,3,71.4325
11705,2016,1429,29,14,15,0.4827586206896552,0,73.27380952380952
11706,2016,1430,27,9,18,0.3333333333333333,0,77.13888888888889
11707,2016,1431,32,18,14,0.5625,0,75.81746031746032
11708,2016,1432,0,0,0,0.0,0,
11709,2016,1433,34,24,10,0.7058823529411765,10,74.6375
11710,2016,1434,30,24,6,0.8,0,73.72916666666667
11711,2016,1435,32,19,13,0.59375,11,75.35627530364371
11712,2016,1436,33,20,13,0.6060606060606061,0,73.59038461538461
11713,2016,1437,34,29,5,0.8529411764705882,2,74.58275862068966
11714,2016,1438,33,26,7,0.7878787878787878,1,67.72527472527473
11715,2016,1439,33,19,14,0.5757575757575758,0,73.84210526315789
11716,2016,1440,27,6,21,0.2222222222222222,0,74.32142857142857
11717,2016,1441,30,13,17,0.43333333333333335,0,72.22398190045249
11718,2016,1442,24,7,17,0.2916666666666667,0,70.96218487394958
11719,2016,1443,32,16,16,0.5,0,75.9375
11720,2016,1444,30,11,19,0.36666666666666664,0,73.96172248803828
11721,2016,1445,0,0,0,0.0,0,
11722,2016,1446,0,0,0,0.0,0,
11723,2016,1447,31,21,10,0.6774193548387096,0,68.76190476190476
11724,2016,1448,31,11,20,0.3548387096774194,0,75.35454545454544
11725,2016,1449,32,18,14,0.5625,0,82.56349206349206
11726,2016,1450,30,8,22,0.26666666666666666,0,74.43181818181819
11727,2016,1451,31,23,8,0.7419354838709677,15,72.71739130434783
11728,2016,1452,34,26,8,0.7647058823529411,3,74.20192307692308
11729,2016,1453,33,21,12,0.6363636363636364,14,82.82738095238096
11730,2016,1454,31,18,13,0.5806451612903226,0,77.2094017094017
11731,2016,1455,31,23,8,0.7419354838709677,11,69.17391304347825
11732,2016,1456,29,18,11,0.6206896551724138,0,75.10858585858585
11733,2016,1457,29,20,9,0.6896551724137931,0,78.45833333333334
11734,2016,1458,32,20,12,0.625,7,67.28333333333333
11735,2016,1459,30,13,17,0.43333333333333335,0,71.8393665158371
11736,2016,1460,33,20,13,0.6060606060606061,0,67.34038461538462
11737,2016,1461,30,12,18,0.4,0,70.84722222222223
11738,2016,1462,32,27,5,0.84375,2,77.21111111111111
11739,2016,1463,27,21,6,0.7777777777777778,12,69.78571428571429
11740,2016,1464,30,9,21,0.3,0,78.56349206349206
11741,2016,1465,0,0,0,0.0,0,
11742,2016,1466,0,0,0,0.0,0,
11743,2016,1467,0,0,0,0.0,0,
11744,2017,1101,25,9,16,0.36,0,69.29166666666666
11745,2017,1102,31,10,21,0.3225806451612903,0,73.78809523809524
11746,2017,1103,33,25,8,0.7575757575757576,0,73.4225
11747,2017,1104,33,19,14,0.5757575757575758,0,67.90225563909775
11748,2017,1105,29,2,27,0.06896551724137931,0,71.64814814814815
11749,2017,1106,30,7,23,0.23333333333333334,0,69.09627329192546
11750,2017,1107,33,20,13,0.6060606060606061,0,69.12692307692308
11751,2017,1108,29,15,14,0.5172413793103449,0,67.43571428571428
11752,2017,1109,0,0,0,0.0,0,
11753,2017,1110,30,8,22,0.26666666666666666,0,63.09090909090909
11754,2017,1111,28,7,21,0.25,0,72.5952380952381
11755,2017,1112,34,30,4,0.8823529411764706,2,71.05833333333334
11756,2017,1113,33,15,18,0.45454545454545453,0,79.48333333333333
11757,2017,1114,30,13,17,0.43333333333333335,0,67.10180995475113
11758,2017,1115,30,6,24,0.2,0,66.72916666666666
11759,2017,1116,34,25,9,0.7352941176470589,8,76.66
11760,2017,1117,31,19,12,0.6129032258064516,0,70.98684210526315
11761,2017,1118,0,0,0,0.0,0,
11762,2017,1119,31,12,19,0.3870967741935484,0,72.2719298245614
11763,2017,1120,32,18,14,0.5625,0,79.88492063492063
11764,2017,1121,0,0,0,0.0,0,
11765,2017,1122,28,9,19,0.32142857142857145,0,78.5906432748538
11766,2017,1123,32,20,12,0.625,0,76.575
11767,2017,1124,31,24,7,0.7741935483870968,3,69.82738095238095
11768,2017,1125,27,21,6,0.7777777777777778,0,72.82142857142857
11769,2017,1126,30,8,22,0.26666666666666666,0,70.9090909090909
11770,2017,1127,29,9,20,0.3103448275862069,0,67.21388888888889
11771,2017,1128,0,0,0,0.0,0,
11772,2017,1129,29,18,11,0.6206896551724138,0,73.86111111111111
11773,2017,1130,32,9,23,0.28125,0,74.98550724637681
11774,2017,1131,31,17,14,0.5483870967741935,0,72.15546218487395
11775,2017,1132,31,12,19,0.3870967741935484,0,74.50877192982456
11776,2017,1133,32,12,20,0.375,0,67.64166666666667
11777,2017,1134,0,0,0,0.0,0,
11778,2017,1135,28,11,17,0.39285714285714285,0,76.00534759358288
11779,2017,1136,31,11,20,0.3548387096774194,0,73.89772727272728
11780,2017,1137,34,26,8,0.7647058823529411,13,74.1923076923077
11781,2017,1138,30,15,15,0.5,0,77.19999999999999
11782,2017,1139,31,23,8,0.7419354838709677,4,73.50543478260869
11783,2017,1140,33,22,11,0.6666666666666666,0,78.97727272727272
11784,2017,1141,30,14,16,0.4666666666666667,0,87.14285714285714
11785,2017,1142,29,9,20,0.3103448275862069,0,69.38055555555556
11786,2017,1143,33,21,12,0.6363636363636364,0,66.33928571428572
11787,2017,1144,31,14,17,0.45161290322580644,0,69.56932773109244
11788,2017,1145,33,18,15,0.5454545454545454,0,77.90555555555557
11789,2017,1146,32,8,24,0.25,0,78.35416666666666
11790,2017,1147,0,0,0,0.0,0,
11791,2017,1148,29,6,23,0.20689655172413793,0,65.46376811594203
11792,2017,1149,28,9,19,0.32142857142857145,0,72.53508771929825
11793,2017,1150,29,12,17,0.41379310344827586,0,76.57598039215686
11794,2017,1151,29,17,12,0.5862068965517241,0,71.38480392156863
11795,2017,1152,29,3,26,0.10344827586206896,0,68.31410256410257
11796,2017,1153,34,29,5,0.8529411764705882,6,67.82068965517242
11797,2017,1154,30,9,21,0.3,0,88.32539682539684
11798,2017,1155,32,17,15,0.53125,0,74.71176470588236
11799,2017,1156,30,8,22,0.26666666666666666,0,68.93181818181819
11800,2017,1157,31,14,17,0.45161290322580644,0,71.28571428571428
11801,2017,1158,33,24,9,0.7272727272727273,0,67.31944444444444
11802,2017,1159,31,9,22,0.2903225806451613,0,66.73989898989899
11803,2017,1160,32,18,14,0.5625,0,75.35317460317461
11804,2017,1161,32,21,11,0.65625,0,70.25974025974025
11805,2017,1162,26,10,16,0.38461538461538464,0,72.38125
11806,2017,1163,32,15,17,0.46875,0,66.71176470588235
11807,2017,1164,30,7,23,0.23333333333333334,0,69.87267080745342
11808,2017,1165,28,7,21,0.25,0,72.85714285714286
11809,2017,1166,33,24,9,0.7272727272727273,6,78.5625
11810,2017,1167,28,19,9,0.6785714285714286,0,66.17836257309942
11811,2017,1168,29,15,14,0.5172413793103449,0,72.23333333333333
11812,2017,1169,28,10,18,0.35714285714285715,0,77.76666666666667
11813,2017,1170,29,11,18,0.3793103448275862,0,72.16161616161617
11814,2017,1171,27,7,20,0.25925925925925924,0,69.76785714285714
11815,2017,1172,32,17,15,0.53125,0,73.57254901960783
11816,2017,1173,30,23,7,0.7666666666666667,7,72.8975155279503
11817,2017,1174,31,11,20,0.3548387096774194,0,65.2590909090909
11818,2017,1175,30,8,22,0.26666666666666666,0,68.11931818181819
11819,2017,1176,30,16,14,0.5333333333333333,0,75.80357142857143
11820,2017,1177,32,9,23,0.28125,0,71.66183574879227
11821,2017,1178,30,7,23,0.23333333333333334,0,80.54658385093168
11822,2017,1179,29,6,23,0.20689655172413793,0,77.98550724637681
11823,2017,1180,31,8,23,0.25806451612903225,0,76.73641304347825
11824,2017,1181,35,27,8,0.7714285714285715,2,77.83101851851852
11825,2017,1182,32,10,22,0.3125,0,71.83636363636364
11826,2017,1183,27,12,15,0.4444444444444444,0,73.75833333333333
11827,2017,1184,29,10,19,0.3448275862068966,0,72.31052631578947
11828,2017,1185,29,12,17,0.41379310344827586,0,76.15441176470588
11829,2017,1186,31,20,11,0.6451612903225806,0,75.97727272727272
11830,2017,1187,33,15,18,0.45454545454545453,0,63.96666666666667
11831,2017,1188,28,5,23,0.17857142857142858,0,69.88260869565218
11832,2017,1189,30,16,14,0.5333333333333333,0,73.54017857142857
11833,2017,1190,32,25,7,0.78125,13,75.16285714285715
11834,2017,1191,31,14,17,0.45161290322580644,0,69.4453781512605
11835,2017,1192,29,10,19,0.3448275862068966,0,72.96842105263158
11836,2017,1193,30,16,14,0.5333333333333333,0,71.86607142857143
11837,2017,1194,28,8,20,0.2857142857142857,0,71.65
11838,2017,1195,30,23,7,0.7666666666666667,14,73.0527950310559
11839,2017,1196,32,24,8,0.75,4,74.77083333333334
11840,2017,1197,28,5,23,0.17857142857142858,0,71.30869565217392
11841,2017,1198,29,5,24,0.1724137931034483,0,73.92083333333333
11842,2017,1199,33,25,8,0.7575757575757576,3,78.985
11843,2017,1200,31,12,19,0.3870967741935484,0,65.16008771929825
11844,2017,1201,30,18,12,0.6,0,73.0
11845,2017,1202,30,19,11,0.6333333333333333,0,71.00239234449761
11846,2017,1203,33,19,14,0.5757575757575758,0,69.17669172932331
11847,2017,1204,30,16,14,0.5333333333333333,0,74.53125
11848,2017,1205,30,16,14,0.5333333333333333,0,74.41071428571428
11849,2017,1206,32,19,13,0.59375,0,72.90080971659918
11850,2017,1207,32,14,18,0.4375,0,74.88492063492063
11851,2017,1208,32,18,14,0.5625,0,70.9126984126984
11852,2017,1209,30,18,12,0.6,0,71.31944444444444
11853,2017,1210,31,16,15,0.5161290322580645,0,65.83333333333333
11854,2017,1211,33,32,1,0.9696969696969697,1,78.0
11855,2017,1212,30,13,17,0.43333333333333335,0,68.9841628959276
11856,2017,1213,29,20,9,0.6896551724137931,0,70.42222222222222
11857,2017,1214,28,12,16,0.42857142857142855,0,69.80208333333334
11858,2017,1215,0,0,0,0.0,0,
11859,2017,1216,32,9,23,0.28125,0,69.02415458937199
11860,2017,1217,26,16,10,0.6153846153846154,0,70.68125
11861,2017,1218,29,13,16,0.4482758620689655,0,68.18509615384616
11862,2017,1219,28,12,16,0.42857142857142855,0,68.42708333333334
11863,2017,1220,31,14,17,0.45161290322580644,0,77.15126050420167
11864,2017,1221,32,15,17,0.46875,0,60.71372549019608
11865,2017,1222,31,21,10,0.6774193548387096,0,70.85714285714286
11866,2017,1223,26,13,13,0.5,0,75.11538461538461
11867,2017,1224,32,8,24,0.25,0,67.22916666666667
11868,2017,1225,29,16,13,0.5517241379310345,0,71.8798076923077
11869,2017,1226,30,4,26,0.13333333333333333,0,75.58653846153845
11870,2017,1227,31,13,18,0.41935483870967744,0,75.76068376068376
11871,2017,1228,31,17,14,0.5483870967741935,0,69.75420168067227
11872,2017,1229,32,26,6,0.8125,0,65.38461538461539
11873,2017,1230,25,8,17,0.32,0,76.31985294117646
11874,2017,1231,33,18,15,0.5454545454545454,0,79.28888888888889
11875,2017,1232,30,10,20,0.3333333333333333,0,70.35
11876,2017,1233,34,22,12,0.6470588235294118,14,79.35984848484848
11877,2017,1234,32,18,14,0.5625,0,79.2420634920635
11878,2017,1235,33,23,10,0.696969696969697,5,77.57826086956521
11879,2017,1236,28,16,12,0.5714285714285714,0,83.97916666666666
11880,2017,1237,30,12,18,0.4,0,78.27777777777777
11881,2017,1238,29,12,17,0.41379310344827586,0,64.89950980392157
11882,2017,1239,28,13,15,0.4642857142857143,0,75.01538461538462
11883,2017,1240,32,18,14,0.5625,15,68.62301587301587
11884,2017,1241,32,9,23,0.28125,0,67.9951690821256
11885,2017,1242,32,28,4,0.875,1,83.58928571428572
11886,2017,1243,33,20,13,0.6060606060606061,11,70.98076923076923
11887,2017,1244,30,12,18,0.4,0,74.91666666666666
11888,2017,1245,34,21,13,0.6176470588235294,14,74.99084249084248
11889,2017,1246,34,29,5,0.8529411764705882,2,81.91034482758621
11890,2017,1247,30,15,15,0.5,0,75.53333333333333
11891,2017,1248,29,8,21,0.27586206896551724,0,68.08333333333333
11892,2017,1249,29,15,14,0.5172413793103449,0,73.8
11893,2017,1250,31,19,12,0.6129032258064516,0,74.35526315789474
11894,2017,1251,29,16,13,0.5517241379310345,0,64.79807692307692
11895,2017,1252,30,17,13,0.5666666666666667,0,81.88009049773756
11896,2017,1253,32,13,19,0.40625,0,73.90485829959513
11897,2017,1254,31,19,12,0.6129032258064516,0,70.11403508771929
11898,2017,1255,28,4,24,0.14285714285714285,0,70.10416666666666
11899,2017,1256,31,21,10,0.6774193548387096,0,75.2547619047619
11900,2017,1257,32,24,8,0.75,2,73.77083333333334
11901,2017,1258,29,14,15,0.4827586206896552,0,69.55238095238096
11902,2017,1259,30,14,16,0.4666666666666667,0,65.82142857142857
11903,2017,1260,30,16,14,0.5333333333333333,0,71.46875
11904,2017,1261,31,10,21,0.3225806451612903,0,76.42857142857143
11905,2017,1262,30,10,20,0.3333333333333333,0,78.775
11906,2017,1263,31,6,25,0.1935483870967742,0,65.11
11907,2017,1264,32,10,22,0.3125,0,71.87727272727273
11908,2017,1265,32,8,24,0.25,0,73.85416666666666
11909,2017,1266,31,19,12,0.6129032258064516,10,80.65570175438597
11910,2017,1267,34,19,15,0.5588235294117647,0,85.15789473684211
11911,2017,1268,31,23,8,0.7419354838709677,6,71.08695652173913
11912,2017,1269,33,15,18,0.45454545454545453,0,72.05
11913,2017,1270,26,5,21,0.19230769230769232,0,72.15238095238095
11914,2017,1271,32,12,20,0.375,0,72.40833333333333
11915,2017,1272,32,19,13,0.59375,0,72.4919028340081
11916,2017,1273,30,13,17,0.43333333333333335,0,69.98190045248869
11917,2017,1274,32,21,11,0.65625,8,67.14285714285714
11918,2017,1275,30,9,21,0.3,0,70.88888888888889
11919,2017,1276,35,24,11,0.6857142857142857,7,73.17992424242425
11920,2017,1277,33,19,14,0.5757575757575758,9,70.71992481203007
11921,2017,1278,33,24,9,0.7272727272727273,5,72.23611111111111
11922,2017,1279,33,20,13,0.6060606060606061,0,75.97115384615384
11923,2017,1280,32,16,16,0.5,0,72.5
11924,2017,1281,32,8,24,0.25,0,72.39583333333334
11925,2017,1282,30,14,16,0.4666666666666667,0,75.62946428571428
11926,2017,1283,32,16,16,0.5,0,71.96875
11927,2017,1284,33,27,6,0.8181818181818182,0,77.39814814814815
11928,2017,1285,32,16,16,0.5,0,74.71875
11929,2017,1286,30,14,16,0.4666666666666667,0,79.25
11930,2017,1287,28,12,16,0.42857142857142855,0,77.58333333333334
11931,2017,1288,29,13,16,0.4482758620689655,0,67.48317307692308
11932,2017,1289,0,0,0,0.0,0,
11933,2017,1290,32,7,25,0.21875,0,74.0142857142857
11934,2017,1291,34,19,15,0.5588235294117647,16,67.7
11935,2017,1292,33,29,4,0.8787878787878788,12,69.16379310344828
11936,2017,1293,31,14,17,0.45161290322580644,0,79.1575630252101
11937,2017,1294,27,9,18,0.3333333333333333,0,72.22222222222223
11938,2017,1295,28,17,11,0.6071428571428571,0,71.79411764705883
11939,2017,1296,29,12,17,0.41379310344827586,0,70.87745098039215
11940,2017,1297,32,22,10,0.6875,15,72.64545454545456
11941,2017,1298,31,15,16,0.4838709677419355,0,64.8
11942,2017,1299,30,1,29,0.03333333333333333,0,65.63793103448276
11943,2017,1300,30,22,8,0.7333333333333333,16,70.88068181818181
11944,2017,1301,32,15,17,0.46875,0,78.00980392156863
11945,2017,1302,0,0,0,0.0,0,
11946,2017,1303,31,17,14,0.5483870967741935,0,82.41386554621849
11947,2017,1304,30,11,19,0.36666666666666664,0,71.51674641148325
11948,2017,1305,34,28,6,0.8235294117647058,12,74.80952380952381
11949,2017,1306,29,17,12,0.5862068965517241,0,68.12745098039215
11950,2017,1307,31,17,14,0.5483870967741935,0,73.10924369747899
11951,2017,1308,30,25,5,0.8333333333333334,14,71.74000000000001
11952,2017,1309,28,17,11,0.6071428571428571,16,69.78342245989305
11953,2017,1310,33,10,23,0.30303030303030304,0,75.48695652173913
11954,2017,1311,27,10,17,0.37037037037037035,0,74.50294117647059
11955,2017,1312,29,9,20,0.3103448275862069,0,72.11944444444444
11956,2017,1313,31,15,16,0.4838709677419355,0,69.35416666666666
11957,2017,1314,33,26,7,0.7878787878787878,1,79.40934065934067
11958,2017,1315,28,19,9,0.6785714285714286,15,76.07309941520467
11959,2017,1316,30,11,19,0.36666666666666664,0,75.7224880382775
11960,2017,1317,28,6,22,0.21428571428571427,0,71.32575757575756
11961,2017,1318,31,15,16,0.4838709677419355,0,72.22291666666666
11962,2017,1319,31,8,23,0.25806451612903225,0,69.81793478260869
11963,2017,1320,29,13,16,0.4482758620689655,0,62.06490384615385
11964,2017,1321,34,23,11,0.6764705882352942,8,68.21936758893281
11965,2017,1322,25,9,16,0.36,0,75.69444444444444
11966,2017,1323,34,25,9,0.7352941176470589,5,75.22666666666666
11967,2017,1324,30,22,8,0.7333333333333333,0,76.67045454545455
11968,2017,1325,30,19,11,0.6333333333333333,0,76.2153110047847
11969,2017,1326,32,17,15,0.53125,0,72.63333333333333
11970,2017,1327,0,0,0,0.0,0,
11971,2017,1328,31,11,20,0.3548387096774194,0,75.0409090909091
11972,2017,1329,31,19,12,0.6129032258064516,10,83.64473684210526
11973,2017,1330,31,19,12,0.6129032258064516,0,63.78508771929825
